id,title
583477,NFL Offensive Player of the Year 
801084,Which company has the #2 AI model end of March? (Style Control On)
702392,What will Meta (META) hit in December 2025?
643690,NBA Most Improved Player Winner
701829,What price will Chainlink hit before 2027?
820899,Steam Awards: Best Game on Steam Deck
655655,Bank of Japan decision in December?
937264,Dota 2: Team Liquid vs GamerLegion (BO3)
643921,NBA Rebounds Per Game Leader
907082,XRP above ___ on December 17?
900375,VfL Wolfsburg vs. SC Freiburg - More Markets
898181,2026 Winter Olympics: Ice Hockey Silver Medal Winner
643377,Which teams will make the NBA Playoffs?
811835,First song at Super Bowl LX Halftime Show?
676413,Next NFL Head Coach Fired?
928840,Milton Keynes Dons FC vs. Oxford United FC
601850,Champions League Top Scorer
578543,UEFA Europa League Winner 
683019,Who will be the next Speaker of the New York City Council?
810189,Benin Parliamentary Election Winner
825444,Who will advance from the California Governor primary?
677356,India strike on Pakistan by...?
895900,Critics Choice Awards: Best Supporting Actor Winner
701579,What price will Solana hit before 2027?
800521,What price will Solana hit in December?
580143,College Football Champion: Winning Conference
601978,Champions League: Which teams advance to round of 16?
896103,Ethereum above ___ on December 15?
791265,What price will Ethena hit in December?
701795,What price will Ethena hit before 2027?
900374,Leeds United FC vs. Crystal Palace FC - More Markets
902015,2026 FIFA World Cup: Which countries qualify?
920384,Who will Trump talk to in January?
692293,Who will announce Presidential run before 2027?
919645,# of views of next MrBeast video on week 1?
579370,Serie A - Top 4 Finish 
629139,Süper Lig Winner
645118,NHL Art Ross Trophy Winner
903243,# of views of next MrBeast video on day 1?
893340,1. FC Nürnberg vs. Hannover 96
809904,Portugal Presidential Election: 1st Round 2nd Place
928463,Perth Glory FC vs. Adelaide United FC - More Markets
811722,Sweden Parliamentary Election Winner
909767,Solstice FDV above ___ one day after launch?
665334,Which countries will recognize Palestine before 2027?
645740,NHL Maurice 'Rocket' Richard Trophy Winner
582320,Ligue 1 - Top 4 Finish 
572842,EPL – Which Clubs Get Relegated?
821006,Steam Awards: Best Game You Suck At
643475,NBA Best Record
667089,Where will Zelenskyy and Putin meet next before 2027?
841949,2025 FIDE World Rapid Championship Winner
940899,Solana price on December 21?
655421,Which soccer players will sign with new clubs in winter window?
541537,NFL Comeback Player of the Year 
907643,CD Guadalajara vs. FC Barcelona
618507,Where will Trump and Putin meet next?
663323,Big 10 Men's College Basketball 2025-2026 Regular Season Champion
740639,Will Microsoft (MSFT) close above ___ end of December?
907599,Wyoming Governor Republican Primary Winner
666710,U.S. nuclear test by...?
557893,Which country will join Abraham Accords in 2025?
628953,California Governor Election Winner
643900,NBA Rebounds Per Game Leader
920435,Bitcoin price on December 19?
644382,NBA Western Conference #1 Seed
577161,English Premier League - Top Goalscorer 
922379,Will Apple (AAPL) finish week of December 15 above___?
920853,Western Sydney Wanderers FC vs. Auckland FC - More Markets
525559,How many Gold Cards will Trump sell in 2025?
914267,What will Keir Starmer say at the next Prime Minister's Questions event?
915726,Who will win the Aster trading competition?
680951,How high will inflation get in 2026?
921164,#1 Grossing App in Play Store on December 19?
700998,PDC World Darts Championship Winner
915734,Who will win the Aster trading competition?
907728,Guam Governor Republican Primary Winner
579394,Serie A - Top Goalscorer 
643395,Which teams will make the NBA Playoffs?
907544,Michigan Governor Democratic Primary Winner
568635,The Masters - Winner 
643848,NBA Points Per Game Leader
629425,Maine Governor Election Winner
734894,Which states will Donald Trump visit in 2026?
572648,Fantasy Football: Top TE 
922390,Will Apple (AAPL) finish week of December 15 above___?
561244,Presidential Election Winner 2028
811289,Turnout in 2026 Costa Rica Presidential Election First Round
572585,Fantasy Football: Top WR
896183,XRP price on December 15?
577279,Bundesliga - Top Goalscorer 
938834,Mavericks vs. Jazz
701501,What price will Bitcoin hit before 2027?
920475,Ethereum price on December 19?
566511,Serie A League Winner 
900320,1. FSV Mainz 05 vs. FC St. Pauli 1910 - More Markets
690428,Paul vs. Joshua - # of rounds
914697,Bitcoin price on December 18?
839396,FIFA World Cup Group B Winner
574072,What price will Bitcoin hit in 2025?
583479,NFL Offensive Player of the Year 
582149,English Premier League - Top 4 Finish 
687676,Who will Trump pardon before 2027?
938873,Raptors vs. Heat
924487,"Elon Musk # tweets December 16 - December 23, 2025?"
572852,EPL – Which Clubs Get Relegated?
840171,FIFA World Cup Group K Winner
928119,XRP price on December 20?
667076,Where will Zelenskyy and Putin meet next before 2027?
655411,Which soccer players will sign with new clubs in winter window?
601996,Champions League: Which teams advance to round of 16?
629130,Süper Lig Winner
700924,PDC World Darts Championship Winner
920508,Solana price on December 19?
577180,English Premier League - Top Goalscorer 
920037,Big Bash League: Sydney Sixers vs Adelaide Strikers (Game 1) - Toss Match Double
572740,English Premier League – 2nd Place 
839970,FIFA World Cup Group J Winner
898669,F1 Constructors' Champion
638652,SpaceX Starship Flight Test 12
645433,NHL Calder Memorial Trophy Winner
907606,Wyoming Governor Republican Primary Winner
659035,2026 Women's NCAA Tournament Winner
938866,Raptors vs. Heat
644127,NBA Blocks Per Game Leader
582186,Bundesliga - Top 4 Finish 
938857,Raptors vs. Heat
938859,Raptors vs. Heat
914748,Solana above ___ on December 18?
938863,Raptors vs. Heat
578418,Ligue 1 - Top Goalscorer 
939221,Grizzlies vs. Clippers
904397,Kansas Governor Republican Primary Winner
558909,College Football Champion 2026
928046,Ethereum above ___ on December 20?
645726,NHL Maurice 'Rocket' Richard Trophy Winner
793610,Leicester City FC vs. Derby County FC
583490,NFL Offensive Player of the Year 
643849,NBA Points Per Game Leader
645735,NHL Maurice 'Rocket' Richard Trophy Winner
740820,Will Tesla (TSLA) close above ___ end of December?
580092,NFL Draft 2026: First Overall Pick 
933700,Wellington Phoenix FC vs. Central Coast Mariners FC - More Markets
907076,XRP price on December 17?
643688,NBA Most Improved Player Winner
659032,2026 Women's NCAA Tournament Winner
582210,Fantasy Football: Top Kicker 
579374,Serie A - Top 4 Finish 
655420,Which soccer players will sign with new clubs in winter window?
578419,Ligue 1 - Top Goalscorer 
645258,NHL Hart Memorial Trophy Winner
821083,Steam Awards: Sit Back and Relax
690680,Ranger FDV above ___ one day after launch?
701827,What price will Chainlink hit before 2027?
920520,XRP price on December 19?
811828,First song at Super Bowl LX Halftime Show?
922400,Will Microsoft (MSFT) finish week of December 15 above___?
700925,PDC World Darts Championship Winner
517314,How many people will Trump deport in 2025?
583414,NFL Defensive Player of the Year 
897251,Who will Petr Yan fight next?
690207,What will Fed Rate hit before 2027?
740726,Will Google (GOOGL) close above ___ end of December?
643503,NBA Worst Record
700905,PDC World Darts Championship Winner
824892,What will Nike say during their next earnings call?
645530,NHL Frank J. Selke Trophy Winner
572821,English Premier League – Last Place 
645455,NHL Calder Memorial Trophy Winner
700964,PDC World Darts Championship Winner
928095,Solana price on December 20?
701004,PDC World Darts Championship Winner
920664,International T20 Series: India vs South Africa (Game 4) - Team Top Batter
687274,Chungcheongnam Province Governor Election Winner
700903,PDC World Darts Championship Winner
644027,NBA Three Pointers Made Per Game Leader
663314,Big 10 Men's College Basketball 2025-2026 Regular Season Champion
840926,Trump announces new drug boat strike by...?
572947,NFL Win Totals: Over or Under? 
572647,Fantasy Football: Top TE 
599381,Eurovision 2026 Participants
801862,South Carolina Democratic Senate Primary Winner
666585,How many people will Trump deport in 2026?
555785,Who will perform at Super Bowl halftime show?
614367,Oscars 2026: Best Supporting Actress Winner
645651,NHL James Norris Memorial Trophy Winner
645641,NHL James Norris Memorial Trophy Winner
938442,Falcons vs. Cardinals
925162,FC Volendam vs. Sparta Rotterdam - More Markets
898187,2026 Winter Olympics: Ice Hockey Silver Medal Winner
920030,World Test Championship: New Zealand vs West Indies (Game 3) - Team Top Batter
566142,UEFA Champions League Winner 
631277,2nd Largest company end of 2025?
939210,Pistons vs. Celtics
564221,NBA Western Conference Champion 
939203,Pistons vs. Celtics
939205,Pistons vs. Celtics
939202,Pistons vs. Celtics
643734,NBA Clutch Player of the Year Winner
939212,Pistons vs. Celtics
939204,Pistons vs. Celtics
939200,Pistons vs. Celtics
900311,Genoa CFC vs. Atalanta BC - More Markets
939199,Pistons vs. Celtics
939195,Pistons vs. Celtics
939194,Pistons vs. Celtics
939214,Pistons vs. Celtics
939196,Pistons vs. Celtics
566244,La Liga Winner 
525221,How low will 10-year Treasury yield get in 2025?
839559,Who makes TIME’s 2025 Person of the Year Shortlist?
643835,NBA Points Per Game Leader
907640,CD Eldense vs. Real Sociedad de Fútbol
573828,Claude 5 released by…?
601981,Champions League: Which teams advance to round of 16?
716922,Parense de Manos III
679689,Alabama Democratic Senate Primary Winner
540262,AFC Champion
820937,Steam Awards: Better With Friends
613992,Oscars 2026: Best Actor Nominations 
690200,What will Fed Rate hit before 2027?
577937,Which movie has third biggest opening weekend in 2025?
701839,What price will Zcash hit before 2027?
896180,XRP price on December 15?
646251,Which teams will make the NHL Playoffs?
572484,Who will Trump nominate as Fed Chair?
564173,NBA MVP 
787709,NJ-11 Special Election Democratic Primary Winner
704191,PA-03 Democratic Primary Winner
900794,Girona FC vs. Club Atlético de Madrid - More Markets
614709,Oscars 2026: Best Director Nominations 
582328,Ligue 1 - Top 4 Finish 
897794,Critics Choice Awards: Best Animated Feature Winner
637408,What price will gold close at in 2025? ($4000-5000)
740983,Will Palantir (PLTR) close above ___ end of December?
682710,Who will be the next Prime Minister of Israel after the next election?
628814,Which artists will release a new song before 2026?
837769,Georgia Governor Democratic Primary Winner
645746,NHL Maurice 'Rocket' Richard Trophy Winner
895186,Russia strike on Kyiv municipality on...?
614723,Oscars 2026: Best Director Winner
932055,Hibernian FC vs. Heart of Midlothian FC
593944,Richest person on December 31?
931294,ILT20: Abu Dhabi Knight Riders vs MI Emirates (Game 1)
921133,#1 Free App in Play Store on December 19?
700944,PDC World Darts Championship Winner
931281,ILT20: Desert Vipers vs Sharjah Warriorz (Game 1)
568638,The Masters - Winner 
677168,GDP growth in 2026
839539,Who makes TIME’s 2025 Person of the Year Shortlist?
701794,What price will Ethena hit before 2027?
701563,What price will Solana hit before 2027?
900394,Wolverhampton Wanderers FC vs. Brentford FC - More Markets
820829,Steam Awards: Labor of Love
645647,NHL James Norris Memorial Trophy Winner
582251,Fantasy Football: Top D/ST
646273,Which teams will make the NHL Playoffs?
914740,Solana price on December 18?
579372,Serie A - Top 4 Finish 
902620,Bitcoin price on December 16?
800637,What price will XRP hit in December?
576823,Ligue 1 - Which Clubs Get Relegated?
700926,PDC World Darts Championship Winner
645517,NHL Frank J. Selke Trophy Winner
916084,How high will Trump's approval rating go in 2026?
645656,NHL James Norris Memorial Trophy Winner
555784,Who will perform at Super Bowl halftime show?
614725,Oscars 2026: Best Director Winner
572590,Fantasy Football: Top WR
644029,NBA Three Pointers Made Per Game Leader
572476,Who will Trump nominate as Fed Chair?
679160,2026 Busan Mayoral Election Winner
907002,Ethereum above ___ on December 17?
629065,NHL: Central Division Winner
559671,Democratic Presidential Nominee 2028
654423,US GDP growth in Q4 2025?
578533,UEFA Europa League Winner 
798870,2025-2026 Naismith College Player of the Year
578441,Ligue 1 - Top Goalscorer 
637404,What price will gold close at in 2025? ($4000-5000)
687273,Chungcheongnam Province Governor Election Winner
937233,Dota 2: Xtreme Gaming vs Natus Vincere (BO3)
914599,Next Michigan Football head coach?
824906,What will Nike say during their next earnings call?
655427,Which soccer players will sign with new clubs in winter window?
583429,NFL Defensive Player of the Year 
920466,Bitcoin above ___ on December 19?
928787,Macclesfield FC vs. Crystal Palace FC
907043,Bitcoin above ___ on December 17?
900363,Leeds United FC vs. Crystal Palace FC - More Markets
920424,What will Trump say this week (December 15 - 21)?
580111,NFL Draft 2026: First Overall Pick 
629055,NHL: Pacific Division Winner
637011,Nobel Peace Prize Winner 2026
893355,Portsmouth FC vs. Ipswich Town FC
546471,Next Prime Minister of Tonga
645259,NHL Hart Memorial Trophy Winner
628937,California Governor Election Winner
839530,Who makes TIME’s 2025 Person of the Year Shortlist?
553871,2026 NBA Champion
630339,Which company has second best AI model end of December?
743437,Will fomo.family launch a token by ___ ?
678769,How many different countries will the US strike in 2026?
801458,Which company has the best AI model end of March?
905260,Packers vs. Bears
836096,US Orléans Loiret vs. FC Dieppois
812019,Who will die in Stranger Things: Season 5?
645327,NHL Hart Memorial Trophy Winner
614402,Oscars 2026: Best Supporting Actress Nominations
920061,Big Bash League: Brisbane Heat vs Perth Scorchers (Game 1) - Toss Match Double
